Afghanistan,74,84,94,110,110,120,170,100,153,179,171,189,229,197,249,207
Albania,51,55,59,64,70,76,89,53,68,87,110,116,121,123,119,120,113,103,118,136,149,154,140,141
Algeria,54,60,74,87,90,139,201,176,204,228,280,319,315,310,354,452,545,619,762,797,809,839,752,725
Andorra,53,75,88,113,133,164,188,171,192,220,221,237,212,202,204,172,158,167,155,169,174
Argentina,56,68,79,97,128,158,266,245,319,308,405,461,532,479,519,667,667,631,676,761,706,734,574,661
Armenia,52,78,84,115,136,160,194,183,171,181,175,193,247,230,247,283,306,373,407,363,398,351,321,310
Australia,52,55,60,63,76,91,107,76,73,140,187,221,286,345,440,553,591,821,1252,1305,1592,1796,2129,2352,2569,2435,2679,2515,2498,2306,2187,1910,1703,1436,1336,1148
Austria,55,79,104,131,182,246,302,449,576,756,887,1150,1400,1711,1884,2159,2722,3456,3951,3942,4896,5269,5457,5206,5144,4897,5123,4220,3867,3510,3263,2679,2459,2231
Azerbaijan,53,65,72,87,93,122,165,129,144,201,211,266,278,278,339,375,368,419,463
Bahrain,52,55,60,85,85,95,110,143,140,135,125,129,119,118,61,83,90,95,120,163,164,163,180,181,171,165,138,175,150,185,206,212,201,241,244,254
Bangladesh,51,54,56,61,70,88,123,113,164
Barbados,51,52,56,60,63,63
Belarus,51,51,69,76,76,81,81,35,35,25,18,18,71,71,77,218,257,346,468,548,709,903
Belgium,50,109,169,200,239,267,314,264,450,520,686,819,976,1172,1481,1698,2126,2515,2685,3026,3451,4440,5027,6319,7435,8156,8506,9027,9113,9486,9297,8855,8915,9419,9439
Bolivia,61,74,81,97,107,115,123,71,65,76,86,87,95
Bosnia and Herzegovina,63,89,93,126,136,166,176,128,148,165,197,232,254,283,342,342,366,331,306,344,345
Brazil,52,151,151,162,200,321,372,569,642,870,1384,1724,1926,2182,2364,2624,2883,2710,2655,3470,4282,5059,5639,6456,6874,7582,8317,9334
Brunei,50,54,56,68,75,78,83,38,37,48,41,39,37,37,38,36,25,22,19,19,15,9,8,6,4
Bulgaria,51,52,67,92,94,127,163,136,149,151,150,170,166,168,159,158,181,180,193,192,172,185,190,178,171
Burkina Faso,64,75,99,114,146,152,180,143,147,147,147,136,136,122,111,123,118,123,132
Cambodia,51,53,84,87,91,96,96,48,46,19,20,18,13,14,15,15,11,7,6,8
Cameroon,56,66,75,75,91,91,139,83,127,158,231,418,464,511,519,465,497
Canada,54,64,77,79,108,117,193,144,188,338,399,549,683,750,1079,1217,1673,2312,2594,3242,3739,4299,4811,5310,5737,6309,7242,7755,7402,9476,9165,9345,9581
Chile,61,74,155,201,238,238,434,476,558,591,721,904,1068,1176,1372,1507,1703,1816,1889,2098,2127,2252,2332,2366,2378,2515
