Afghanistan,74,84,94,110,110,120,170,174,237,273,281,299,349,367,423,444
Albania,51,55,59,64,70,76,89,104,123,146,174,186,197,212,223,243,259,277,304,333,361,377,383,400
Algeria,54,60,74,87,90,139,201,230,264,302,367,409,454,511,584,716,847,986,1171,1251,1320,1423,1468,1572
Andorra,53,75,88,113,133,164,188,224,267,308,334,370,376,390,428,439,466,501,525,545,564
Argentina,56,68,79,97,128,158,266,301,387,387,502,589,690,745,820,1054,1054,1133,1265,1451,1451,1554,1628,1715
Armenia,52,78,84,115,136,160,194,235,249,265,290,329,407,424,482,532,571,663,736,770,822,833,853,881
Australia,53,62,71,77,78,80,84,87,91,93,96,96,96,99
Austria,55,79,104,131,182,246,302,504,655,860,1018,1332,1646,2013,2388,2814,3582,4474,5283,5588,6909,7657,8271,8788,9618,10180,10711,11129,11524,11781,12051,12297,12639,12942
Azerbaijan,53,65,72,87,93,122,165,182,209,273,298,359,400,443,521,584,641,717,822
Bahrain,52,55,60,85,85,95,110,195,195,195,210,214,214,228,256,278,285,305,334,377,392,419,458,466,476,499,515,567,569,643,672,688,700,756,811,823
Bangladesh,51,54,56,61,70,88,123,164,218
Barbados,51,52,56,60,63,63
Belarus,51,51,69,76,76,81,81,86,86,94,94,94,152,152,163,304,351,440,562,700,861,1066
Belgium,50,109,169,200,239,267,314,314,559,689,886,1058,1243,1486,1795,2257,2815,3401,3743,4269,4937,6235,7284,9134,10836,11899,12775,13964,15348,16770,18431,19691,20814,22194,23403
Bolivia,61,74,81,97,107,115,123,132,139,157,183,194,210
Bosnia and Herzegovina,63,89,93,126,136,166,176,191,237,258,323,368,420,459,533,579,624,654,674,764,804
Brazil,52,151,151,162,200,321,372,621,793,1021,1546,1924,2247,2554,2985,3417,3904,4256,4579,5717,6836,8044,9056,10360,11130,12161,14034,16170
Brunei,50,54,56,68,75,78,83,88,91,104,109,114,115,120,126,127,129,131,133,134,135,135,135,135,135
Bulgaria,51,52,67,92,94,127,163,187,201,218,242,264,293,331,346,359,399,422,457,485,503,531,549,577,593
Burkina Faso,64,75,99,114,146,152,180,207,222,246,261,282,288,302,318,345,364,384,414
Cambodia,51,53,84,87,91,96,96,99,99,103,107,109,109,110,114,114,114,114,115,117
Cameroon,56,66,75,75,91,91,139,139,193,233,306,509,555,650,658,658,730
Canada,51,85,116,156,191,225,295,401,485,572,604,827,939,1050,1201,1292,1386,1544,1852,1907,2044,2255,2370,2540,2543
Chile,61,74,155,201,238,238,434,537,632,746,922,1142,1306,1610,1909,2139,2449,2738,3031,3404,3737,4161,4471,4815,5116,5546
China,548,641,918,1401,2067,2869,5501,6077,8131,9790,11878,16615,19701,23690,27419,30563,34085,36788,39800,42316,44337,44709,59842,66302,68357,70456,72374,74149,74556,75009,75482,76932,76948,77162,77670,78075,78508,78834,79261,79836,80036,80161,80281,80432,80583,80662,80709,80745,80767,80795,80803,80811,80837,80858,80878,80896,80921,80948,80994,81032,81118,81142,81205,81251,81329,81378,81438,81481,81516,81565,81596,81630,81666,81681,81712,81751,81783,81849
Hong Kong(Home),50,53,56,56,57,60,62,63,68,68,69,74,79,84,91,92,94,95,96,100,100,105,105,107,108,114,115,120,126,129,134,140,145,155,162,181,208,256,273,317,356,386,410,453,519,561,641,682,714,765,802,845,862,890,914,935,960
Colombia,54,65,93,102,128,196,231,277,378,470,491,539,608,702,798,906,1065,1161,1267,1406,1485,1579,1780,2054
Congo (Kinshasa),51,51,65,65,81,98,109,134,134,154,154,161,180,180
Costa Rica,50,69,89,117,134,158,177,201,231,263,295,314,330,347,375,396,416,435,454,467,483,502
Cote d'Ivoire,73,80,96,101,101,165,168,179,190,194,218,245,261,323,349,384
Croatia,57,65,81,105,128,206,254,315,382,442,495,586,657,713,790,867,963,1011,1079,1126,1182,1222,1282,1343
Diamond Princess,61,61,64,135,135,175,175,218,285,355,454,542,621,634,634,634,691,691,691,705,705,705,705,705,705,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
Cuba,57,67,80,119,139,170,186,212,233,269,288,320,350,396,457
Cyprus,67,67,84,95,116,124,132,146,162,179,214,230,262,320,356,396,426,446,465,494,526
Czechia,91,94,141,189,253,298,396,464,694,833,995,1120,1236,1394,1654,1925,2279,2631,2817,3001,3308,3508,3858,4091,4472,4587,4822,5017,5312
Denmark,59,74,82,94,119,122,127,138,146,154,165,169,178,179,183,187,189,192,192,194,195,195
Djibouti,50,59,90,90,135
Dominican Republic,72,112,202,245,312,392,488,581,719,859,901,1109,1284,1380,1488,1488,1745,1828,1956,2111
